orbital_period,planet_radius,transit_duration,transit_depth,equilibrium_temp,insolation_flux,stellar_teff,stellar_radius,stellar_logg,disposition,survey
0.7312783,1.7324,1.289,322.0,1936.0,2334.8,5508.0,0.97,4.45,CANDIDATE,TESS
0.9082202,5.31602,1.461,605.0,,10962.9,8482.0,2.18,,APC,TESS
4.18142,14.794,4.43,7013.0,1638.0,1099.82,6293.8,1.76,4.04,CANDIDATE,TESS
3.0513298,11.1893597,1.4911246,23465.9068147,747.3985328,73.7445561,3937.0,0.653572,4.60668,CANDIDATE,TESS
4.1279985,15.1533,1.698,3450.0,1420.0,675.403,5865.0,1.23,4.28,APC,TESS
8.6000492,3.12511,3.059,639.0,1114.0,256.415,6920.0,1.42,4.31183,CANDIDATE,TESS
3.3206355,3.01837,4.732,667.0,1784.0,1683.48,5768.0,1.33,4.21,CANDIDATE,TESS
3.8143009,1.1147163,1.3793952,457.7909152,577.9658451,26.3711883,3625.0,0.504068,4.7833,CONFIRMED,TESS
21.0562422,5.1947988,4.4190398,2640.3371988,605.7907661,31.8281648,5376.0,0.950465,4.45068,CANDIDATE,TESS
9.6994666,9.5295926,15.7960068,512.9617961,882.3689413,143.2589795,4696.0,4.2105899,4.438,CONFIRMED,TESS
2.817627,3.22711,1.455,868.0,1185.0,327.873,6320.6,1.17,4.4,FALSE POSITIVE,TESS
17.3840061,1.69425,3.932,561.0,649.0,29.5344,5228.2,0.82,4.56,CANDIDATE,TESS
15.9669794,6.72555,3.514,2229.0,709.0,42.1361,5888.0,1.55,4.08,CANDIDATE,TESS
2.2775983,4.16351,1.3,1131.0,1280.0,445.957,6320.0,1.3,4.31,CANDIDATE,TESS
3.1084574,13.2168,2.534,9902.0,1342.0,539.374,6024.0,1.3,4.26,CANDIDATE,TESS
5.2729668,2.56914,3.738,1177.0,1140.0,280.922,5294.0,0.81,4.58,CANDIDATE,TESS
4.0863647,13.1374,2.213,4671.0,1418.0,671.938,5969.0,1.8,3.96876,CANDIDATE,TESS
40.3833862,2.03391,2.345,6555.0,203.0,0.283517,3236.0,0.25,4.98108,CANDIDATE,TESS
47.0196372,3.1012834,5.8659335,1251.7456152,437.2987599,8.6423925,5249.18,0.877877,4.68369,CANDIDATE,TESS
1.4182984,9.60116,0.654,2124.0,1608.0,1110.56,9267.0,1.75,4.32,CANDIDATE,TESS
4.9131459,7.84064,1.25,4488.0,825.0,76.9918,5999.0,1.12,4.38,FALSE POSITIVE,TESS
2.8862017,1.71911,0.487,412.0,551.0,15.4038,4269.0,0.64,4.65,CANDIDATE,TESS
2.8637988,7.75857,2.746,266.0,2502.0,6505.86,9416.0,4.62,3.49,CANDIDATE,TESS
14.7595601,7.3454534,5.5790065,16406.5561433,478.9882236,12.439999,4708.0,0.569838,4.80336,CANDIDATE,TESS
3.1290476,16.9082331,3.409295,13426.2063185,1452.6077207,1052.2389998,5585.0,1.4505399,4.11064,CONFIRMED,TESS
2.993282,21.7455581,2.5766956,14780.3009546,1681.7927473,1890.6489714,6343.0,1.58601,4.13783,CONFIRMED,TESS
3.3777419,13.6239337,2.8147435,17290.4349881,1118.889104,370.3984667,5080.0,1.0408,4.33326,CONFIRMED,TESS
2.4651801,17.0861139,3.5668145,11993.572763,1843.0045682,2726.6327607,6848.0,1.51554,4.25,CONFIRMED,TESS
4.4626647,13.3934403,3.0802705,7983.8270519,1561.6219471,1405.4798304,7587.0,1.3951401,4.39508,CONFIRMED,TESS
719.0381327,16.6333557,5.4244096,4851.4092337,245.1674374,0.8538315,5709.6,1.4981,3.53,CANDIDATE,TESS
5.8497196,2.71286,3.458,507.0,1226.0,375.868,6009.6,1.35,4.22,CANDIDATE,TESS
1064.700399,4.45158,3.285,1294.0,405.0,4.48172,6009.6,1.35,4.22,CANDIDATE,TESS
2.1376682,15.7532,1.879,8819.0,1337.0,531.159,5806.0,1.6,4.05,CONFIRMED,TESS
10.5137924,3.1867,2.275,1611.0,627.0,25.6571,4942.0,0.77,4.58,CANDIDATE,TESS
3.7570477,1.41479,1.938,340.0,1045.0,197.985,5263.0,0.83,4.56,CANDIDATE,TESS
61.5555962,2.1796,6.996,182.0,554.0,15.6504,6298.0,1.8,4.02,CANDIDATE,TESS
2.6667526,3.01006,2.594,190.0,1630.0,1172.14,6173.0,2.18,3.83,FALSE POSITIVE,TESS
13.2341261,7.3853255,2.3705157,18389.5092472,510.9593066,16.1089138,5025.0,0.548929,4.88331,CONFIRMED,TESS
15.3573522,13.3280613,3.5894467,21072.3970721,668.6491835,47.2404772,5462.0,0.915391,4.49258,CONFIRMED,TESS
,8.964682,20.5949466,4156.2818203,915.0643564,165.7019266,6181.58,1.36797,4.23853,CONFIRMED,TESS
8.7201675,2.35848,3.11,957.0,845.0,84.6734,5443.0,0.85,4.56,CANDIDATE,TESS
52.7993058,2.3982714,6.11948,541.2696023,464.183367,10.9718358,5409.22,1.02101,4.46229,CANDIDATE,TESS
17.4757465,1.4862817,4.6911418,163.268484,671.0482261,47.9221101,5409.22,1.02101,4.46229,CANDIDATE,TESS
4.4563756,2.98505,3.316,308.0,1284.0,452.138,5658.0,1.8,3.93,CANDIDATE,TESS
5.5334128,2.57273,6.74,169.0,3012.0,13680.1,10409.0,2.28,4.15,CANDIDATE,TESS
0.8118915,6.54453,0.909,1245.0,2274.0,4440.4,6019.0,1.71,4.02,CANDIDATE,TESS
13.1689848,11.4366,7.607,2592.0,1298.0,472.115,6282.0,2.2,3.84,CANDIDATE,TESS
4.6504794,18.8371,5.051,6221.0,1630.0,1172.26,6274.0,2.34,3.79,CANDIDATE,TESS
2.8120379,9.95975,1.647,11880.0,1141.0,282.122,6004.1,0.91,,CANDIDATE,TESS
3.4747684,16.2878,3.054,4548.0,2222.0,4048.18,6572.0,1.65,4.14,CANDIDATE,TESS
6.403011,7.96127,5.82,3868.0,1395.0,629.67,5713.3,1.53,,CANDIDATE,TESS
6.3962557,5.10457,2.826,2257.0,997.0,164.368,5847.0,1.13,4.36,CANDIDATE,TESS
12.1252851,15.2955,6.998,2706.0,1051.0,202.874,4951.0,2.39,,APC,TESS
1.996071,1.947951,5.910879,352.76672,1552.397488,1372.564389,6636.0,0.975121,4.60452,FALSE POSITIVE,TESS
36.6892187,9.1862,6.446,7413.0,765.0,57.1087,6647.0,1.12,4.49,CANDIDATE,TESS
12.7617794,16.8306,4.223,26352.0,875.0,97.3693,6305.0,1.06,4.48,CANDIDATE,TESS
2.253174,11.9013,1.118,81734.0,585.0,19.5121,3340.0,0.33,4.9,CANDIDATE,TESS
7.6253466,9.43868,6.702,2810.0,1320.0,504.852,5408.0,2.19,3.73,CANDIDATE,TESS
21.8153374,3.96837,4.087,2502.0,600.0,21.5566,5399.0,0.87,4.53,CANDIDATE,TESS
2.202258,11.2703,1.046,48647.0,552.0,15.4828,3388.0,0.52,4.72,APC,TESS
1.0092447,11.8411,1.472,7501.0,1662.0,1267.16,5491.0,1.34,4.17,CANDIDATE,TESS
7.9039906,9.39901,3.996,3040.0,1064.0,213.482,5797.0,1.79,3.95,CANDIDATE,TESS
7.1554749,19.6737,2.213,1811.0,1574.0,1019.42,6919.0,2.78,3.73,APC,TESS
1.5852089,5.77903,1.137,450.0,,14006.0,11678.0,2.74,4.05,CANDIDATE,TESS
32.3766006,3.6771515,3.8827521,52579.8740908,2128.9236019,4854.6878282,50000.0,0.147,5.80276,APC,TESS
777.0516742,1.3396102,4.3877266,7211.9264886,738.052393,70.1244992,50000.0,0.147,5.80276,CANDIDATE,TESS
60.6825768,16.0883,3.983,8480.0,496.0,10.102,5918.0,1.48,4.13,CANDIDATE,TESS
4.8510805,17.8341,3.132,9714.0,1108.0,250.696,5578.5,1.9,,CANDIDATE,TESS
1.102219,16.2877,1.538,4361.0,2280.0,4488.98,7469.0,2.51,3.87,CANDIDATE,TESS
2.8371938,18.3031,1.904,15303.0,1599.0,1087.34,7980.0,1.54,4.35,APC,TESS
2.1125062,,1.228,5858.0,,,,,,CANDIDATE,TESS
4.6745746,13.7841,8.627,1731.0,2179.0,3744.12,5759.0,3.8,3.29,CANDIDATE,TESS
3.3505745,11.4859,4.633,3685.0,2079.0,3106.23,6940.0,2.21,3.93,CANDIDATE,TESS
4.1560086,7.19145,2.954,2503.0,1318.0,501.609,6056.0,1.55,4.11,CANDIDATE,TESS
1.3821651,17.6176,2.435,9250.0,2576.0,7314.38,7662.0,1.94,4.12,CANDIDATE,TESS
4.4264918,14.8697,6.059,3584.0,1969.0,2497.57,6231.0,2.46,3.74,CANDIDATE,TESS
216.24584,18.5681404,1.0703729,5045.1950681,1072.2837713,312.4351835,7053.0,1.59688,4.22463,FALSE POSITIVE,TESS
7.4156006,16.1132,2.76,12272.0,974.0,149.56,6446.0,1.5,4.21,CANDIDATE,TESS
1.8471592,,1.958,6589.0,,,,,,CANDIDATE,TESS
1.1838059,11.623,1.307,4487.0,1996.0,2638.6,7433.0,1.68,4.22,CANDIDATE,TESS
5.3590843,4.36817,2.477,3018.0,885.0,101.96,4845.0,0.81,4.52,CANDIDATE,TESS
2.2215349,,2.869,3539.0,,,,,,FALSE POSITIVE,TESS
17.0548288,9.80945,4.555,5295.0,758.0,55.0578,5769.0,1.38,4.17,CANDIDATE,TESS
2.7945508,13.7026,2.978,8242.0,1669.0,1289.93,6345.0,1.56,4.15,CANDIDATE,TESS
8.6145655,12.146,4.84,6195.0,1365.0,577.62,6467.0,1.38,4.28,CANDIDATE,TESS
2.4425105,,2.964,5639.0,,,,,,CANDIDATE,TESS
3.2396607,,2.42,6158.0,,,,,,CANDIDATE,TESS
18.3841259,2.1505216,3.4924479,1010.0989222,458.1372754,10.4112654,4356.0,0.681407,4.60471,CANDIDATE,TESS
35.9432773,2.7375059,2.7244261,1178.967443,366.384759,4.2586368,4356.0,0.681407,4.60471,CANDIDATE,TESS
8.8182594,13.1872,2.169,5493.0,781.0,61.7662,6052.0,1.84,3.96,CANDIDATE,TESS
7.0634276,11.2092,2.056,5286.0,887.0,102.801,6354.0,1.34,4.28,CANDIDATE,TESS
3.424993,,2.134,6276.0,,,,,,CANDIDATE,TESS
4.6351977,15.825,3.856,11113.0,1282.0,449.395,5691.0,1.57,4.05,CANDIDATE,TESS
3.0436916,,2.414,8182.0,,,,,,FALSE POSITIVE,TESS
0.8738186,10.2138,1.229,5487.0,1747.0,1547.44,5838.0,1.29,4.24,APC,TESS
18.9438583,10.0797,4.108,12167.0,641.0,28.1157,5583.0,0.95,4.47,CANDIDATE,TESS
8.8691255,,1.588,10597.0,,,,,,APC,TESS
37.8016862,6.55527,3.788,1734.0,,18.7121,6783.0,1.61,,CANDIDATE,TESS
2.5933417,15.3451,3.253,9482.0,,1492.39,6258.1,1.57,,CANDIDATE,TESS
9.531366,2.24794,1.673,916.0,584.0,19.4095,4504.0,0.72,4.58833,CONFIRMED,TESS
51.6991421,2.45531,4.371,1339.0,357.0,2.70562,4504.0,0.72,4.58833,CONFIRMED,TESS
53.746482,3.263156,5.592988,1557.541816,345.2617451,3.3582641,4504.0,0.842645,4.58833,FA,TESS
84.83869,2.03857,5.194,1020.0,292.0,1.21501,4504.0,0.72,4.58833,CONFIRMED,TESS
3.1739167,17.4128,3.65,2669.0,2136.0,3458.24,7099.0,3.17,3.64,CANDIDATE,TESS
0.9739887,21.8604,1.594,2904.0,3504.0,25053.9,7357.0,1.95,4.08,FALSE POSITIVE,TESS
0.3075961,17.2274,0.49,124509.0,917.0,117.396,3257.0,0.37,4.86,CANDIDATE,TESS
2.6414334,13.6255,2.508,19204.0,1367.0,580.045,5753.0,1.06,4.4,CANDIDATE,TESS
21.7276636,8.18265,2.924,43934.0,298.0,1.32008,3437.0,0.4,4.83,CANDIDATE,TESS
3.2966077,14.8596,3.965,4963.0,1722.0,1459.72,6259.0,2.12,3.87,CANDIDATE,TESS
3.3683989,13.3562,4.63,3874.0,2045.0,2907.88,6902.0,2.41,3.85,CANDIDATE,TESS
2.9650741,,2.412,6279.0,,,,,,CANDIDATE,TESS
8.8204144,11.5324,7.63,4100.0,1351.0,553.234,5672.0,2.07,3.81,CANDIDATE,TESS
35.9993588,2.2253394,4.1814011,1086.7362497,355.5983746,3.7788536,4316.7,0.651075,4.60858,CANDIDATE,TESS
1.8715209,1.0618157,1.0213466,255.7891339,952.7810913,194.7571992,4316.7,0.651075,4.60858,CANDIDATE,TESS
1.2433877,8.07577,1.65,2757.0,1923.0,2274.15,6488.0,1.47,4.22,CANDIDATE,TESS
5.3295884,,3.713,5530.0,,,,,,CANDIDATE,TESS
1.4716633,21.4506,1.23,9168.0,1565.0,997.016,5298.0,1.07,4.34,CANDIDATE,TESS
3.8282053,11.9804,3.891,4275.0,1663.0,1269.85,6455.0,2.05,3.93,CANDIDATE,TESS
3.5899561,18.0461,3.434,3727.0,,1033.33,6224.0,2.87,3.6,CANDIDATE,TESS
10.6185545,12.568,1.537,10466.0,581.0,18.9483,5925.9,1.19,4.32,CANDIDATE,TESS
5.6897753,,4.153,6064.0,,,,,,CANDIDATE,TESS
1.2529962,19.179,1.083,14080.0,1232.0,382.546,4220.0,0.75,4.51,FALSE POSITIVE,TESS
5.4149624,16.1825,1.24,4028.0,983.0,155.146,7979.0,2.75,3.84,CANDIDATE,TESS
3.8850223,11.9861,1.209,6113.0,1037.0,192.359,7162.0,1.48,4.3,CANDIDATE,TESS
4.3239329,1.5008877,1.5783127,977.2224915,563.1748972,23.7735564,3782.0,0.473141,4.438,CANDIDATE,TESS
10.1775475,1.5705443,2.0401655,943.2876093,423.3717664,7.5929156,3782.0,0.473141,4.438,CANDIDATE,TESS
5.1879527,14.8534,5.979,3524.0,1847.0,1933.52,6617.0,2.9,3.66,CANDIDATE,TESS
2.4141149,5.83132,1.329,10760.0,649.0,29.5308,3438.0,0.61,4.64,CANDIDATE,TESS
6.5433068,16.0666,3.114,26297.0,887.0,102.868,5295.0,1.07,4.34,CANDIDATE,TESS
1.1376981,2.77467,1.02,1217.0,1204.0,349.377,4244.0,0.74,4.52,CANDIDATE,TESS
0.5289141,6.67772,1.087,2503.0,2147.0,3529.75,5739.6,1.34,4.2,CANDIDATE,TESS
23.2471066,13.9025,2.031,12754.0,479.0,8.76779,5839.1,1.01,4.45,CANDIDATE,TESS
28.4664618,9.21955,5.958,4267.0,684.0,36.4134,5888.0,1.54,4.09,CANDIDATE,TESS
1.3473988,9.67861,0.444,11164.0,590.0,20.22,3576.0,0.64,4.6158,CANDIDATE,TESS
1.3432587,3.99294,1.534,2215.0,1413.0,663.13,5031.1,0.87,4.48,CANDIDATE,TESS
2.6520679,11.2606,1.53,126188.0,555.0,15.7673,3247.0,0.34,4.88,CONFIRMED,TESS
19.2879579,1.7145308,2.1841643,4773.5508832,235.0427129,0.7212871,3075.0,0.229824,4.438,CONFIRMED,TESS
0.8818115,9.47171,1.558,2067.0,2256.0,4304.47,6571.0,2.14,3.91,CANDIDATE,TESS
7.1467369,3.63858,3.913,1157.0,1255.0,412.052,6252.0,1.15,4.4,CANDIDATE,TESS
3.1875721,,1.825,4278.0,,,,,,CANDIDATE,TESS
27.6174987,3.92928,4.509,2176.0,569.0,17.4356,5469.0,0.9,4.51,CANDIDATE,TESS
8.8600515,9.20623,2.493,10563.0,722.0,45.247,5481.0,0.97,4.45,CANDIDATE,TESS
3.8949005,2.15693,2.171,1071.0,914.0,116.253,4718.0,0.67,4.66,CANDIDATE,TESS
1.9299641,11.758,0.37,26801.0,366.0,2.99687,3554.0,0.46,4.78,CANDIDATE,TESS
1.1838063,9.29553,1.233,1853.0,2453.0,6017.49,8996.0,2.11,4.14,CANDIDATE,TESS
3.338577,11.9188,3.519,3620.0,1965.0,2475.81,7482.0,2.13,4.02,CANDIDATE,TESS
8.8922064,,3.709,5250.0,,,,,,CANDIDATE,TESS
0.83707,2.98849,2.497,2745.5,1998.0,2645.93,3776.0,0.52,4.72,FALSE POSITIVE,TESS
3.0825102,10.2259,3.708,4011.0,1676.0,1312.39,6001.8,1.69,,CANDIDATE,TESS
3.8285502,12.7621,5.248,2531.0,2121.0,3360.36,7075.0,2.8,3.74,CANDIDATE,TESS
8.6393678,8.17498,2.325,22505.0,444.0,6.46156,3468.0,0.56,4.68,CANDIDATE,TESS
5.3913891,4.28654,1.995,4086.0,832.0,79.5918,5179.0,0.71,4.68,CANDIDATE,TESS
736.5528811,3.13923,4.735,1432.0,192.0,0.22955,5659.0,0.86,4.57,FALSE POSITIVE,TESS
3.2509657,12.8297161,3.2261161,7218.2612358,1493.2819769,1175.136445,5757.0,1.49959,4.09896,CONFIRMED,TESS
12.9228111,2.1004549,1.5980207,8723.2564459,264.5773396,1.1580614,3166.0,0.223377,5.02476,CANDIDATE,TESS
13.723753,7.707781,2.3593878,3129.0813648,937.0740086,182.2286132,6374.4,1.34911,4.28178,CANDIDATE,TESS
1.7497746,15.5589079,1.8691036,29973.7051609,1265.305351,605.7624942,5087.0,0.856841,4.50322,CONFIRMED,TESS
3.4375711,15.0290201,3.9255437,10435.0708429,1454.0652473,1056.4685689,5874.0,1.43119,4.15198,CANDIDATE,TESS
0.53079,,1.238,1113.07,1557.0,977.343,3788.4,,4.87,FALSE POSITIVE,TESS
1.917096,3.5741192,1.0402081,4017.0792074,747.7884464,73.898565,3653.0,0.523126,4.71723,CANDIDATE,TESS
23.5367004,3.3862,5.715,443.0,989.0,158.942,7487.0,1.69,4.22,CANDIDATE,TESS
2.7547949,3.7424744,2.2653165,1434.2026954,1235.7366017,551.092681,5531.0,0.977544,4.44591,CANDIDATE,TESS
0.6257352,9.1590642,0.8361985,13403.1636987,1155.1130109,420.7449426,3718.0,0.593043,4.6571,FALSE POSITIVE,TESS
4.2422767,14.4051573,2.8605497,4728.4740947,1630.9939837,1672.3625665,6223.0,1.92379,3.94893,CANDIDATE,TESS
2.9944941,15.498003,3.621007,2479.3671334,2594.393374,10706.9138368,7465.0,3.0202899,3.71,CANDIDATE,TESS
,10.7825,4.281,15884.0,495.0,10.0394,4122.8,0.84,4.4,CANDIDATE,TESS
6.8434236,2.93142,3.179,767.0,1183.0,325.891,6060.0,1.14,4.38,CANDIDATE,TESS
5.2169076,2.0097,2.299,334.0,1037.0,192.44,5966.0,1.1,4.39,CANDIDATE,TESS
2.7384363,10.4314,3.018,871.0,1348.0,549.707,4964.0,3.56,,CANDIDATE,TESS
12.8650769,1.90058,3.979,1070.0,703.0,40.6428,5031.0,0.81,,FA,TESS
3.2607791,3.18123,3.152,574.0,1556.0,973.545,5975.0,1.39,4.19,CANDIDATE,TESS
5.1794403,5.8283,4.628,796.0,1469.0,773.896,5946.0,2.21,3.78,CANDIDATE,TESS
14.7126653,2.08605,3.56,305.0,818.0,74.4061,6156.0,1.34,4.25,CANDIDATE,TESS
10.5739387,4.60829,3.484,493.0,,590.803,9088.0,2.3,,CANDIDATE,TESS
1.1976555,1.53572,1.257,303.0,1535.0,922.814,5598.9,0.91,4.52,CANDIDATE,TESS
2.6881318,3.537073,0.9223764,22717.9494983,463.3111771,10.8896046,3244.0,0.232947,5.01029,CANDIDATE,TESS
1.7024504,16.0263,2.913,8210.0,1970.0,2502.63,6026.0,2.0,3.88,CANDIDATE,TESS
2.1570981,,1.688,8963.0,,,,,,CANDIDATE,TESS
4.773664,,3.987,9489.0,,,,,,CANDIDATE,TESS
2.8890956,12.4627,2.232,36105.0,867.0,94.1363,3643.0,0.59,4.66,CANDIDATE,TESS
4.109953,1.81345,4.641,434.0,1601.0,1091.8,5653.0,0.97,4.46,FALSE POSITIVE,TESS
4.1223508,11.9742,3.103,9275.0,1337.0,532.039,6116.7,1.28,,CANDIDATE,TESS
5.6604695,8.32101,4.651,3523.0,1340.0,536.569,5711.0,1.6,4.04,CANDIDATE,TESS
16.3425332,3.45358,3.985,748.0,1325.0,512.943,5946.0,0.95,4.52,CANDIDATE,TESS
5.4934218,17.1065,3.658,18470.0,1192.0,335.209,6028.0,1.25,4.29,FALSE POSITIVE,TESS
4.167309,12.5792,4.056,7537.0,1625.0,1160.33,6552.0,1.59,4.17,CANDIDATE,TESS
3.8242663,13.0807,2.337,20057.0,1010.0,173.28,5211.0,1.0,4.39,CANDIDATE,TESS
2.7998534,12.343,1.415,27117.0,755.0,54.1418,4412.0,0.73,4.55,CANDIDATE,TESS
2.5122863,15.8933,2.23,11307.0,1484.0,806.804,6156.0,1.53,4.14,CANDIDATE,TESS
4.2271814,13.559,3.25,15027.0,1270.0,433.056,5913.0,1.2,4.31,CANDIDATE,TESS
3.1540886,11.8788,1.662,23864.0,803.0,69.3081,4521.0,0.74,4.55,CANDIDATE,TESS
3.16043,2.38866,1.922,203.33,1388.0,616.95,6482.3,1.52,4.21,FALSE POSITIVE,TESS
5.0660693,12.5338,2.042,18438.0,827.0,77.8993,5269.0,1.0,4.4,CANDIDATE,TESS
7.2229767,,4.132,16049.0,1061.0,210.76,5753.1,,,CANDIDATE,TESS
7.7600907,16.1727,1.477,16068.0,640.0,27.9358,5940.0,1.27,4.27,CANDIDATE,TESS
5.7351935,9.87741,2.927,18384.0,900.0,108.999,5042.0,0.77,4.59,CANDIDATE,TESS
3.8080897,11.3715,2.916,8079.0,1382.0,606.114,6343.0,1.38,4.26,CANDIDATE,TESS
3.4844157,11.7346,2.963,11801.0,1362.0,572.114,5917.0,1.11,4.38,CANDIDATE,TESS
3.5689392,7.89993,0.9,3138.0,823.0,76.3043,6326.0,1.35,4.28,CANDIDATE,TESS
12.0080349,7.16846,4.649,2736.0,,211.426,6554.0,1.5,,CANDIDATE,TESS
3.6366231,12.4438,3.385,8385.0,1441.0,717.115,5978.0,1.44,4.16,CANDIDATE,TESS
2.6343177,13.5381,4.765,3792.0,2563.0,7168.32,7495.0,2.39,3.92,CANDIDATE,TESS
12.2877358,2.09232,4.445,315.0,935.0,127.181,6008.62,1.3,4.21807,CANDIDATE,TESS
2.2609143,13.2504,1.972,3320.0,1821.0,1826.44,6453.0,2.2,,CANDIDATE,TESS
10.548504,7.83737,2.901,7496.0,717.0,44.0719,5421.0,0.92,4.48,CANDIDATE,TESS
75.6979471,6.79508,6.261,6920.0,390.0,3.85902,5422.0,0.91,4.49,CANDIDATE,TESS
36.9870862,8.83849,3.771,5950.0,558.0,16.1862,6110.1,1.14,4.38,CANDIDATE,TESS
8.9093753,13.9451,4.595,9278.0,1148.0,289.201,6375.0,1.65,4.11,CANDIDATE,TESS
2.7705702,,2.502,10283.0,,,,,,CANDIDATE,TESS
3.1243759,12.9639,3.93,6498.0,1579.0,1034.01,5477.0,1.71,3.95,CANDIDATE,TESS
3.9859545,13.1539,3.729,6488.0,1357.0,563.839,5566.0,1.71,3.96,CANDIDATE,TESS
4.9030173,11.3707,3.098,4872.0,1143.0,284.216,5663.0,1.64,4.01,CANDIDATE,TESS
2.9069573,13.8539,1.568,12330.0,1144.0,285.031,5744.0,1.22,4.28,CANDIDATE,TESS
15.3004892,2.3968761,3.1952319,1265.2897827,518.5040418,17.0816408,4082.0,0.660762,4.63162,CANDIDATE,TESS
7.8365317,16.9425,2.271,4532.0,986.0,157.252,6167.0,2.21,3.82,FALSE POSITIVE,TESS
1.6233128,,2.169,22087.0,,,,,,CANDIDATE,TESS
5.1869453,10.1814,4.736,2193.0,1576.0,1024.95,6018.0,2.59,3.66,CANDIDATE,TESS
5.3384038,13.2522,3.152,4170.0,1245.0,399.203,6250.7,2.1,3.88,CANDIDATE,TESS
5.5698339,8.79181,3.807,4318.0,1589.0,1060.74,6500.0,1.48,4.22,CANDIDATE,TESS
9.7461668,8.3598,4.218,3751.0,1071.0,218.681,6319.0,1.6,4.13,CANDIDATE,TESS
3.5191197,,3.162,11040.0,,,,,,CANDIDATE,TESS
2.3593338,10.8435,2.092,10088.0,1546.0,949.236,6613.0,1.1,4.49,CANDIDATE,TESS
2.9324083,13.5533,2.758,10392.0,1883.0,2087.79,7696.0,1.44,4.38,CANDIDATE,TESS
16.7880823,,2.882,11919.0,,,,,,CANDIDATE,TESS
1.4178596,1.10894,1.452,204.0,1284.0,452.395,4907.96,0.76,4.57809,CANDIDATE,TESS
4.3041912,12.2161,2.64,19405.0,925.0,121.87,4856.0,0.91,4.42,CANDIDATE,TESS
11.0658881,16.7803,2.254,13656.0,721.0,45.0942,5617.0,1.4,4.14,CANDIDATE,TESS
3.3221412,20.0829,1.052,63580.0,472.0,8.30847,3300.0,0.46,4.77,CANDIDATE,TESS
3.8413801,,3.631,11058.0,,,,,,CANDIDATE,TESS
3.4202745,11.984,3.766,7438.0,1610.0,1117.08,6095.0,1.6,4.09,CANDIDATE,TESS
3.4940194,,2.014,8323.0,,,,,,CANDIDATE,TESS
4.626302,11.742,3.09,11063.0,1225.0,374.784,5990.0,1.22,4.3,CANDIDATE,TESS
5.7694396,,4.625,5455.0,,,,,,CANDIDATE,TESS
3.930467,12.1575,2.281,19093.0,913.0,115.741,4913.0,0.91,4.43,CANDIDATE,TESS
14.3938942,11.5455,3.298,6518.0,937.0,127.979,6891.0,1.46,4.28,CANDIDATE,TESS
3.21264,2.0575829,0.6006982,510.1236296,1085.2180486,327.7849685,5330.0,0.88283,4.51,CANDIDATE,TESS
6.8911882,9.10101,4.811,4518.0,1420.0,675.78,6628.0,1.52,4.22,CANDIDATE,TESS
6.3377947,12.6346,1.639,9130.0,,115.676,5974.0,1.22,,CANDIDATE,TESS
2.9383886,17.0131,3.088,13226.0,1519.0,883.823,6059.0,1.54,4.12,CANDIDATE,TESS
3.7352012,13.2011,2.892,14256.0,1253.0,410.022,5816.0,1.18,4.32,CANDIDATE,TESS
11.5175506,12.9592,4.259,12852.0,1099.0,242.58,6259.0,1.27,4.32,FALSE POSITIVE,TESS
1.6877647,5.76677,2.189,1655.0,1949.0,2396.94,6599.0,1.44,4.26,CANDIDATE,TESS
2.5698331,,2.412,10411.0,,,,,,CANDIDATE,TESS
6.8782937,14.876,4.407,11342.0,1123.0,264.312,5657.0,1.35,4.18,FALSE POSITIVE,TESS
3.8148598,12.6261,1.404,8744.0,978.0,152.211,6425.6,1.39,4.27,CANDIDATE,TESS
6.0387706,6.86956,1.637,29537.0,422.0,5.28643,3374.0,0.41,4.82,CANDIDATE,TESS
0.9889446,7.2993,1.681,979.0,,33896.0,6173.3,1.5,4.22,FALSE POSITIVE,TESS
8.9653531,9.63776,1.893,7094.0,707.0,41.5232,5977.0,1.15,4.36,CANDIDATE,TESS
11.5588657,5.14186,2.368,4691.0,581.0,19.016,5029.0,0.8,4.56,CANDIDATE,TESS
1.4207284,5.86248,1.988,4092.0,1762.0,1601.42,5868.0,0.93,4.53,CANDIDATE,TESS
5.4240992,5.12394,2.487,2519.0,935.0,127.083,5386.0,1.0,4.41,CANDIDATE,TESS
5.0769983,10.9525,1.171,3683.0,782.0,62.3468,6271.0,1.9,3.97,CANDIDATE,TESS
1.6831237,10.0219,1.382,2192.0,1469.0,774.318,6264.0,2.0,3.92,CANDIDATE,TESS
8.5748036,9.07655,11.208,795.0,1931.0,2309.44,5168.0,3.58,,CANDIDATE,TESS
1.0495702,3.76017,1.54,573.0,2006.0,2691.99,6222.0,1.44,4.2,CANDIDATE,TESS
6.2384297,12.6929,2.066,13808.0,865.0,93.3127,5448.0,1.1,4.34,CANDIDATE,TESS
16.4591808,8.17474,5.575,4396.0,883.0,101.082,5975.0,1.37,4.21,CANDIDATE,TESS
0.46132,1.89253,1.32,220.0,2983.0,13156.0,6629.0,1.21,4.41,FALSE POSITIVE,TESS
6.6308943,10.415,1.72,6379.0,728.0,46.6475,5410.1,1.18,4.27,CANDIDATE,TESS
2.3273503,13.0392,1.74,11266.0,1288.0,457.84,5957.0,1.31,4.24,CANDIDATE,TESS
6.4093679,9.96563,3.114,11126.0,1014.0,175.697,5792.0,0.96,4.49,CANDIDATE,TESS
