orbital_period,planet_radius,transit_duration,transit_depth,equilibrium_temp,insolation_flux,stellar_teff,stellar_radius,stellar_logg,label,survey
373.8716,2.19,16.78,382.7,279.0,1.44,5846.0,1.116,4.258,0,Kepler
38.4769457,4.79,5.825,259.4,814.0,103.72,6079.0,2.163,3.834,0,Kepler
2.684328541,12.73,2.69382,18136.0,1265.0,603.57,5561.0,0.956,4.411,1,Kepler
0.98736,3.41784,1.464,370.0,1987.0,2591.32,6301.3,1.69,4.07,0,TESS
13.0393586,3.3482223,4.9218325,625.5995687,1007.5256829,243.5260946,5890.3,1.31383,3.92,1,TESS
1.061002863,1.06,1.962,142.4,1679.0,1883.03,5767.0,0.881,4.538,0,Kepler
5.5460893,8.8601851,2.2804171,1956.6215347,1588.5463022,1504.9446019,6963.86,1.88937,4.07013,0,TESS
20.4972755,2.96,8.536,242.9,843.0,119.42,6021.0,1.458,4.093,1,Kepler
330.80879,2.13,21.669,274.8,290.0,1.67,6158.0,1.066,4.382,0,Kepler
54.6616036,4.04767,2.388,2020.0,291.0,1.20276,5379.0,0.8,4.50461,0,TESS
1.705780649,25.95,1.6271,15498.0,1101.0,348.32,4970.0,0.591,4.665,0,Kepler
3.42806306,1.21,2.417,178.4,1131.0,386.14,5559.0,0.914,4.47,1,Kepler
13.254134073,58.51,4.34991,44980.0,990.0,227.51,6175.0,1.436,4.111,0,Kepler
16.2254975,1.21,6.471,120.4,788.0,90.93,5956.0,1.098,4.322,1,Kepler
5.73436,21.0528,1.146,17740.0,588.0,19.8561,4405.0,0.86,4.41,0,TESS
15.36845737,1.11,2.4714,756.1,332.0,2.86,3561.0,0.411,4.855,1,Kepler
466.08101,2.13,23.69,180.1,305.0,2.05,6098.0,1.59,4.097,0,Kepler
17.5509742,5.97,4.064,3859.0,700.0,56.9,5780.0,1.0,4.438,0,Kepler
5.78387049,2.07,1.3966,413.3,1051.0,288.69,6063.0,1.012,4.476,1,Kepler
385.97241,1.72,12.167,162.0,325.0,2.65,6732.0,1.316,4.271,0,Kepler
2.9224661,20.8842189,5.5560255,5724.017673,2027.1156538,3990.5716341,5520.0,2.7442901,3.55,1,TESS
4.180048081,3.44,2.4479,1765.6,957.0,197.81,5227.0,0.838,4.535,1,Kepler
10.8484518,2.34,2.9993,1675.6,499.0,14.66,4201.0,0.591,4.682,1,Kepler
37.4236838,1.3296571,3.3650101,737.5519387,247.1816698,0.8822386,3482.0,0.419457,4.438,1,TESS
405.32064,1.34,7.77,561.7,166.0,0.18,4694.0,0.574,4.68,0,Kepler
44.637111,1.28,5.868,282.5,432.0,8.22,5222.0,0.78,4.518,0,Kepler
32.3122867,4.84,6.569,677.8,699.0,56.49,5821.0,1.494,4.108,1,Kepler
1.22775105,1.0,1.602,327.6,1094.0,340.64,4551.0,0.56,4.713,0,Kepler
3.3295394,14.3988,2.77,2620.0,1916.0,2238.0,7965.0,2.35,3.98,0,TESS
4.0782392,13.898174,4.8475616,6046.6959687,1617.8267296,1619.0081232,6501.0,1.74836,4.08,1,TESS
3.6015056,12.3972,3.024,13630.0,1353.0,556.616,6055.0,1.03,4.46,1,TESS
23.2218115,2.42,2.744,210.4,746.0,73.08,5808.0,1.374,4.185,1,Kepler
25.8730914,2.88,5.085,694.4,667.0,46.82,6036.0,1.093,4.382,1,Kepler
5.94565516,1.12,2.1604,401.2,568.0,24.71,3974.0,0.564,4.7,1,Kepler
7.203855862,2.25,2.5418,1765.9,509.0,15.87,3834.0,0.539,4.708,1,Kepler
12.5343031,8.71775,4.572,1517.0,1292.0,463.57,7275.0,2.51,3.91,0,TESS
13.28536452,4.03,6.283,377.6,1157.0,423.65,6534.0,1.9,3.973,1,Kepler
16.56062577,2.94,2.611,700.8,701.0,57.28,5818.0,0.855,4.436,1,Kepler
2.300698,4.87824,3.451,780.0,3198.0,17366.7,5747.3,0.85,4.57,0,TESS
3.103730697,75.28,6.93402,369230.0,1340.0,763.25,6075.0,1.091,4.422,0,Kepler
8.7396758,3.29,3.866,1431.0,577.0,26.17,4406.0,0.628,4.643,1,Kepler
1.08908149,0.69,2.262,130.7,1131.0,386.2,4327.0,0.614,4.639,0,Kepler
5.4774433,20.3433,5.277,9010.0,1735.0,1506.5,6942.0,2.09,3.94,1,TESS
0.948950734,36.87,4.0245,2133.0,2103.0,4636.91,6307.0,1.133,4.391,0,Kepler
3.307669761,3.87,1.672,243.1,1840.0,2710.89,5959.0,2.382,3.829,0,Kepler
22.95062278,2.17,4.4814,129.8,873.0,137.23,6143.0,1.763,4.039,1,Kepler
147.863607,2.03,1.948,560.0,305.0,2.05,5485.0,0.867,4.556,0,Kepler
1.283251,2.558112,2.012261,1961.318203,923.6720985,172.0252913,3855.0,0.560391,4.68499,0,TESS
0.824851807,78.0,1.93637,30099.0,2539.0,9801.46,5658.0,1.654,3.903,0,Kepler
3.749105745,1.68,1.9826,182.6,1160.0,428.25,5751.0,0.983,4.447,1,Kepler
1.423799421,4.69,1.4866,2008.4,1659.0,1791.61,5962.0,1.019,4.464,0,Kepler
6.10968225,0.79,5.735,60.3,1093.0,337.78,6024.0,1.009,4.309,1,Kepler
54.6493679,2.64,7.962,432.5,538.0,19.86,5751.0,1.282,4.234,1,Kepler
4.45743267,0.79,2.3226,175.7,732.0,67.7,4487.0,0.612,4.644,1,Kepler
14.180228311,62.41,4.5344,172740.0,873.0,137.11,6289.0,1.142,4.33,0,Kepler
13.787520532,25.33,2.55435,12978.0,921.0,170.01,6399.0,1.289,4.312,0,Kepler
0.849906734,0.59,1.141,124.3,1139.0,396.64,4296.0,0.505,4.733,1,Kepler
1.21607873,1.92,4.686,29.4,2803.0,14545.24,6234.0,2.5,3.741,0,Kepler
37.3228722,35.34,7.2146,307.5,1654.0,1769.88,4907.0,19.53,2.41,1,Kepler
5.30873978,1.08,3.018,127.5,1042.0,279.21,5914.0,0.955,4.483,1,Kepler
30.1329298,3.14,5.172,1015.8,536.0,19.55,5527.0,0.866,4.488,1,Kepler
14.7512034,1.63,1.25,261.1,678.0,49.97,5653.0,0.857,4.551,1,Kepler
0.46741,7.77804,1.25,1592.12,5361.0,137211.0,7960.5,1.77,4.23,0,TESS
0.616386349,2.94,0.8136,79.4,3552.0,37463.63,5665.0,3.266,3.58,0,Kepler
6.35216475,18.1,3.251,185.7,2698.0,12523.45,4820.0,13.654,2.471,0,Kepler
6.1836286,13.3233,2.573,9990.0,1042.0,195.93,6504.0,1.29,4.34,0,TESS
3.60364,14.1007,3.728,6281.32,1931.0,2312.7,6896.7,1.62,4.17,0,TESS
1.245342215,90.34,4.40308,234090.0,2341.0,7120.27,6967.0,1.476,4.25,0,Kepler
7.72768833,1.89,2.06,404.8,899.0,154.46,5765.0,0.94,4.468,0,Kepler
2.278575,14.7731999,2.159825,13638.9588751,1346.0744113,775.8848566,4879.0,1.21163,4.5,1,TESS
8.97349999,36.0,3.1408,935.1,2262.0,6178.9,4751.0,11.536,2.52,0,Kepler
17.73842886,2.47,3.0049,605.5,596.0,29.74,5105.0,0.868,4.469,1,Kepler
25.9522913,2.03,10.977,557.8,567.0,24.49,5692.0,0.866,4.547,0,Kepler
4.33144839,1.07,2.58,216.4,939.0,183.62,5344.0,0.728,4.55,0,Kepler
1.0914304,22.6154555,3.05123,15377.7920504,2428.5408709,8220.5839513,6154.0,1.74942,4.02046,1,TESS
0.968065631,0.68,1.772,92.5,1487.0,1157.58,5367.0,0.687,4.639,0,Kepler
224.447413,2.05,4.986,651.0,260.0,1.08,5489.0,0.798,4.574,0,Kepler
15.6477055,3.2193276,1.336067,1515.1689468,600.0409721,30.6368863,5107.98,0.835807,4.5443,0,TESS
2.6452121,12.7803657,3.0559836,10456.8418233,1423.5425881,970.5163576,5596.0,1.2406,4.24644,1,TESS
2.237180102,1.75,1.4734,493.8,1134.0,390.02,5080.0,0.793,4.538,0,Kepler
8.8036803,8.9006,2.997,8360.0,813.0,72.699,5701.0,0.94,4.47,1,TESS
206.309658,2.36,1.498,277.1,361.0,4.01,6028.0,1.267,4.241,0,Kepler
1.731079436,56.05,1.8419,11974.0,1541.0,1332.5,6045.0,0.955,4.494,0,Kepler
1.157808038,22.9,3.6705,866.7,1579.0,1472.38,5566.0,0.886,4.532,0,Kepler
23.9210408,3.01,5.174,158.3,1020.0,255.65,7121.0,1.972,4.031,1,Kepler
1.332564478,27.04,6.0325,1071.5,1618.0,1627.5,5995.0,0.878,4.536,0,Kepler
5.2439783,1.03,10.1,93.5,1068.0,307.32,6029.0,0.956,4.481,0,Kepler
1.246585716,81.28,4.62051,406770.0,1992.0,3709.26,6440.0,1.183,4.369,0,Kepler
3.2175184,10.5529773,1.8986264,12691.8036893,1136.2956303,393.9910424,5549.0,0.912927,4.50842,1,TESS
5.4911302,2.430675,1.9062098,448.451647,1093.0345624,337.3312542,5874.0,1.10649,4.37711,1,TESS
15.3626052,1.8,3.736,468.3,608.0,32.23,5011.0,0.851,4.484,1,Kepler
10.9938268,52.69,5.0746,419210.0,627.0,36.46,4856.0,0.743,4.554,0,Kepler
15.64064161,77.18,6.4524,273310.0,921.0,169.73,6517.0,1.374,4.279,0,Kepler
0.692693892,32.44,1.2804,1433.7,2050.0,4160.84,5907.0,0.964,4.49,0,Kepler
0.66062715,26.13,4.56,248.5,2327.0,6966.29,6322.0,1.075,4.426,0,Kepler
2.590266,9.54526,4.378,700.0,2985.0,13184.6,5855.0,3.22,3.45,0,TESS
10.06083238,2.58,4.5718,460.2,899.0,154.16,5705.0,1.14,4.297,1,Kepler
0.837491225,1.43,1.796,190.4,1980.0,3630.32,5676.0,1.044,4.347,1,Kepler
2.524017517,1.5,1.1968,303.0,1203.0,495.14,5420.0,0.871,4.487,1,Kepler
3.2130578,11.0975,2.169,22530.0,918.0,118.075,4652.87,0.7,4.61265,1,TESS
87.9724227,3.39,14.638,866.7,446.0,9.37,5837.0,1.159,4.305,1,Kepler
11.805707539,18.48,2.0494,2052.1,1153.0,417.85,6065.0,1.891,3.888,0,Kepler
5.46091846,1.25,1.781,172.0,1106.0,353.34,6319.0,0.93,4.465,0,Kepler
76.421501,2.81,7.218,578.4,455.0,10.11,5561.0,1.19,4.263,1,Kepler
8.09888906,8.95,4.20241,6911.1,986.0,223.19,6214.0,1.076,4.442,1,Kepler
0.780632043,79.67,1.4109,736.5,2714.0,12837.08,5354.0,2.18,3.754,0,Kepler
0.876941133,0.85,1.296,73.5,1938.0,3332.14,6018.0,0.975,4.485,0,Kepler
6.400157105,2.52,2.0004,743.2,810.0,101.72,5299.0,0.766,4.597,1,Kepler
3.5771891,13.5073506,3.0669978,15679.3921242,1232.4955082,545.3337575,5849.09,1.06358,4.40819,1,TESS
0.905677864,325.51,2.2432,3670.4,3989.0,60020.95,5037.0,7.553,3.002,0,Kepler
18.00932214,4.96,4.9611,3004.4,658.0,44.29,5815.0,0.877,4.54,1,Kepler
3.4744763,19.6131,4.258,12920.0,1789.0,1701.38,6642.3,1.67,4.14,1,TESS
0.75499096,1.39,2.485,215.8,1949.0,3403.34,5743.0,0.946,4.466,0,Kepler
200.762693,15056.9,2.215,1920.0,692.0,54.06,7981.0,3.298,3.716,0,Kepler
6.49441464,1.75,2.344,357.3,732.0,68.05,4769.0,0.742,4.557,1,Kepler
2.8279716,18.5153,2.237,14846.0,1611.0,1118.3,6707.0,1.48,4.1,1,TESS
0.833980196,1.45,1.756,261.2,1816.0,2562.78,5747.0,0.871,4.53,0,Kepler
6.33855946,3.31,3.4617,721.7,1034.0,270.47,6108.0,1.03,4.466,1,Kepler
2.31169425,1.76,8.689,38.4,3178.0,24113.62,9451.0,2.679,3.97,0,Kepler
6.50327035,1.67,2.591,418.3,804.0,98.81,4999.0,0.843,4.49,1,Kepler
13.75207851,2.81,2.8831,1215.6,556.0,22.57,4802.0,0.699,4.616,1,Kepler
3.067816,11.7996868,2.1103325,34536.7848173,744.0760606,72.441983,3965.0,0.636572,4.62,1,TESS
12.37646897,2.53,2.7075,1709.0,483.0,12.87,4200.0,0.607,4.664,1,Kepler
79.9201319,1.81,4.482,1326.8,217.0,0.53,3812.0,0.476,4.767,0,Kepler
8.2491871,8.0476984,4.9807847,117724.0282614,264.4172054,1.1552603,2990.0,0.165066,5.13581,0,TESS
2.442941283,48.18,4.1847,37338.0,1352.0,788.17,5780.0,1.0,4.438,0,Kepler
3.1385875,4.70639,3.541,584.0,3201.0,17444.7,6278.0,1.55,4.08153,0,TESS
1.146934644,1.39,1.7247,256.2,1554.0,1382.04,5423.0,0.862,4.502,0,Kepler
4.544436472,3.0,1.8141,879.3,1017.0,253.48,5445.0,0.937,4.458,1,Kepler
1.35337091,26.69,2.2396,104560.0,1444.0,1031.53,5426.0,0.784,4.511,0,Kepler
1.89125883,23.6,4.656,274.5,4480.0,95092.9,4449.0,14.894,2.031,0,Kepler
372.72688,3.52,12.751,331.7,326.0,2.67,6148.0,1.615,4.147,0,Kepler
59.8473992,11.7556773,4.3696664,11392.7507656,211.0447631,0.4688342,5765.3,1.09215,4.38,1,TESS
6.4410082,4.59203,1.798,7076.0,471.0,8.2114,3469.0,0.53,4.71,0,TESS
11.08956602,3.51,6.2877,148.1,1422.0,965.62,6353.0,2.867,3.698,1,Kepler
1.854493861,29.39,4.2367,1287.3,1291.0,657.94,5431.0,0.843,4.563,0,Kepler
2.57134,10.7406,3.824,920.0,2382.0,5344.87,7125.0,3.56,3.54,0,TESS
36.4721523,0.7,2.673,52.6,527.0,18.29,5853.0,0.895,4.529,0,Kepler
20.0261412,2.28,1.611,421.2,559.0,23.14,5237.0,0.826,4.572,1,Kepler
10.9115374,18.4382,3.269,1039.0,3198.0,17372.4,9195.0,3.37,3.75,0,TESS
0.623441636,29.19,1.46001,19340.0,1711.0,2025.22,5319.0,0.654,4.612,0,Kepler
34.2115022,1.15,4.947,273.8,427.0,7.82,4955.0,0.721,4.61,1,Kepler
35.4028219,21.7639,4.221,12666.0,766.0,57.342,7455.0,1.78,4.17,0,TESS
0.89628253,0.76,1.397,86.4,1670.0,1848.85,5561.0,0.818,4.572,0,Kepler
17.3408735,1.43,3.398,159.0,755.0,76.86,5885.0,1.111,4.348,1,Kepler
0.626281766,1.76,1.1812,433.1,1711.0,2011.27,4922.0,0.823,4.505,1,Kepler
19.5901578,3.0026428,4.002861,1182.6678641,620.3638839,35.0031418,5723.87,0.864173,4.438,1,TESS
324.18028,2.2,18.15,87.9,382.0,5.01,5792.0,2.183,3.835,0,Kepler
412.041857,3.77,5.572,1959.0,217.0,0.52,5485.0,0.867,4.556,0,Kepler
5.082748362,1.4,1.7732,276.7,928.0,175.06,5430.0,0.858,4.555,1,Kepler
2.62838097,1.01,3.193,89.9,1375.0,846.09,5884.0,1.07,4.408,0,Kepler
30.1584857,11.2128,3.852,2293.0,549.0,15.1027,6083.0,2.38,3.74,1,TESS
85.7567919,2.99,5.695,159.1,528.0,18.44,5037.0,2.213,3.783,1,Kepler
3.2633165,15.0902486,5.2814337,5011.5725027,1912.7466985,3163.3762217,6561.0,2.08347,3.93,1,TESS
40.0686713,3.1,5.8875,970.9,560.0,23.27,6026.0,0.992,4.411,1,Kepler
37.0551726,3.19,5.439,1028.8,498.0,14.59,5642.0,0.846,4.542,1,Kepler
2.41349123,2.11,11.29,57.0,2348.0,7197.15,6628.0,2.595,3.783,0,Kepler
3.72020708,0.99,1.892,156.9,954.0,195.7,5017.0,0.797,4.516,1,Kepler
25.9518536,24.6,14.755,2017.9,494.0,14.09,5198.0,0.742,4.604,0,Kepler
1.26227317,369.2,3.30141,7342.5,3790.0,48665.04,4927.0,9.356,2.882,0,Kepler
1.081935491,0.99,5.136,202.9,1364.0,819.14,4938.0,0.718,4.569,0,Kepler
5.538329,2.2721409,2.2263888,1407.1118648,585.0169701,27.6818339,3883.0,0.598175,4.65275,1,TESS
16.7525077,3.65,3.174,338.3,801.0,97.43,4807.0,1.802,3.906,1,Kepler
14.20489,12.4595,4.924,8761.57,1235.0,386.596,6316.3,1.21,4.3,0,TESS
39.9753375,14.1085,6.088,9160.0,578.0,18.6491,5989.0,1.45,4.16,0,TESS
1.429439352,54.36,2.424,3367.1,2079.0,4417.56,6491.0,1.371,4.223,0,Kepler
2.99540439,65.37,6.172,223.2,2195.0,5493.46,6106.0,3.09,3.633,0,Kepler
7.258450123,5.53,5.7297,3714.7,880.0,141.3,5638.0,0.92,4.513,0,Kepler
3.757294695,1.23,0.9269,273.3,877.0,139.89,4901.0,0.716,4.618,1,Kepler
3.905532605,21.37,6.8091,73081.0,1017.0,253.21,5495.0,0.798,4.543,0,Kepler
22.6384642,28.0326,4.988,4982.0,1399.0,636.099,9511.0,2.42,4.05,0,TESS
7.9709719,2.27,1.2893,488.4,760.0,79.1,5237.0,0.826,4.572,1,Kepler
14.5565618,1.08,4.554,103.8,787.0,90.4,6065.0,1.061,4.452,1,Kepler
1.5732848,14.7247524,2.4285285,16875.7909849,1603.8131115,1563.6373659,5400.0,1.09539,4.38782,1,TESS
8.0542207,2.8337706,3.0287161,706.8165307,877.6725493,140.2332705,5583.1,0.995254,4.44,1,TESS
2.6816329,13.2689,2.695,3100.0,1829.0,1859.62,7047.0,2.34,3.89,0,TESS
4.871223664,1.56,1.5916,6462.0,341.0,3.18,3157.0,0.18,5.112,1,Kepler
4.4247042,8.3621,1.318,2447.0,1293.0,465.179,6594.0,1.49,4.23,1,TESS
2.97600846,2.27,4.274,103.2,1892.0,3034.68,6208.0,2.088,3.898,0,Kepler
17.9134215,1.39,4.364,197.8,626.0,36.38,5435.0,0.873,4.495,1,Kepler
212.76701,1.08,12.8,74.3,354.0,3.71,6098.0,1.245,4.286,0,Kepler
265.310499,4.69,4.013,1530.0,296.0,1.81,6108.0,0.997,4.471,0,Kepler
10.55840479,1.41,3.366,194.2,796.0,94.94,5353.0,1.023,4.358,1,Kepler
2.5404679,2.15331,2.154,572.0,1391.0,622.47,6003.0,0.99,4.47356,1,TESS
5.007316661,6.96,4.2362,6932.3,998.0,234.28,5865.0,0.827,4.563,1,Kepler
0.898837525,57.14,3.5342,399780.0,1615.0,1609.86,5284.0,0.807,4.518,0,Kepler
1.21374744,96.19,5.79293,185130.0,2441.0,8380.25,6791.0,1.619,4.137,0,Kepler
1.247121237,18.39,9.363,966.7,1237.0,552.82,4852.0,0.651,4.613,0,Kepler
29.3493852,2.02,4.313,659.2,451.0,9.81,4987.0,0.722,4.613,1,Kepler
4.3724063,10.7278887,1.4148388,1642.1950326,1806.1549461,2515.0175544,8096.0,1.67777,4.28307,0,TESS
0.874236216,3.46,2.352,58.4,6177.0,344046.45,10894.0,4.378,3.667,0,Kepler
11.35626,12.9372,6.047,2190.0,1731.0,1493.65,6314.0,2.14,3.87,0,TESS
23.2556119,14.4434,7.878,35720.0,744.0,51.103,4742.0,0.73,4.6,0,TESS
12.4261809,1.88,29.09,92.2,976.0,214.85,5948.0,1.432,4.106,0,Kepler
0.977170246,5.08,3.4842,151.1,3226.0,25506.22,5596.0,3.938,3.48,0,Kepler
3.138580493,59.24,4.16343,233340.0,1281.0,635.61,5593.0,1.083,4.311,0,Kepler
13.247777,11.7716,3.301,13420.0,817.0,74.203,5373.8,0.89,4.51,0,TESS
5.2667367,8.71675,2.788,2910.0,1106.0,248.814,5938.0,1.6,4.06,1,TESS
349.03703,2.27,4.76,777.0,231.0,0.67,5583.0,0.824,4.559,0,Kepler
53.5292702,2.28,5.668,1086.1,348.0,3.48,4736.0,0.708,4.624,1,Kepler
5.53609368,2.2,2.2942,1223.3,566.0,24.23,3891.0,0.564,4.718,1,Kepler
38.35312,5.57,2.9,3090.0,557.0,22.73,5979.0,1.004,4.449,0,Kepler
7.04715073,1.54,1.434,282.5,932.0,178.49,5941.0,0.911,4.519,0,Kepler
7.1887332,1.5254582,2.9505752,285.257999,830.5601795,112.4619017,5581.0,0.882675,4.52166,1,TESS
135.4978256,6.01,6.769,5038.1,295.0,1.8,5307.0,0.757,4.572,1,Kepler
12.92489803,2.62,2.6811,959.0,620.0,34.95,5103.0,0.768,4.584,1,Kepler
432.96732,1.64,10.85,866.0,151.0,0.12,4403.0,0.576,4.7,0,Kepler
7.31898,8.79673,3.771,3809.3,1296.0,468.718,5926.0,1.3,4.27,0,TESS
368.70839,2.87,6.08,957.0,267.0,1.21,6409.0,0.887,4.523,0,Kepler
2.45570369,55.95,3.1,273.8,1891.0,3017.14,5148.0,2.314,3.624,0,Kepler
2.28612573,22.63,12.408,301.6,1433.0,993.96,6063.0,1.012,4.476,0,Kepler
0.46132,1.89253,1.32,220.0,2983.0,13156.0,6629.0,1.21,4.41,0,TESS
10.81589054,32.48,4.73495,45400.0,1086.0,328.64,6269.0,1.508,4.109,0,Kepler
1.032967155,21.22,1.17,127.3,5990.0,304226.71,5283.0,18.959,2.352,0,Kepler
1.3298469,6.98364,3.007,2190.0,3735.0,32313.0,5791.1,0.81,4.69,0,TESS
11.703109303,37.3,2.0467,4201.0,811.0,102.47,6014.0,0.958,4.494,0,Kepler
0.991552822,37.93,1.135,607.2,2558.0,10148.8,5908.0,1.862,3.888,0,Kepler
3.671661096,105.82,4.29947,129240.0,1967.0,3539.43,7343.0,1.94,4.02,0,Kepler
1.89134201,0.92,4.674,128.9,1325.0,729.42,5658.0,0.815,4.567,0,Kepler
3.732261,1.09,2.054,153.6,1119.0,369.47,5762.0,0.867,4.495,0,Kepler
13.3997555,1.51,3.534,167.3,886.0,145.65,6401.0,1.15,4.389,1,Kepler
25.95198823,39.94,14.602,5103.3,680.0,50.51,6363.0,1.035,4.444,0,Kepler
15.2384539,9.84,19.292,7019.0,829.0,111.67,6384.0,1.086,4.419,0,Kepler
61.25964956,54.72,12.1777,233260.0,447.0,9.45,5912.0,0.889,4.532,0,Kepler
8.589644815,140.07,9.49469,269520.0,1412.0,940.15,6331.0,2.194,3.813,0,Kepler
33.8677783,2.31,3.72,894.8,394.0,5.69,4564.0,0.691,4.593,1,Kepler
17.8335899,2.16267,3.642,289.0,782.0,62.1044,6304.0,1.43,4.22164,1,TESS
2.85889907,0.73,1.465,55.7,989.0,226.09,4973.0,0.754,4.603,0,Kepler
25.2630467,1.71,6.22,125.5,756.0,77.24,6071.0,1.41,4.202,1,Kepler
0.575445783,1.3,0.8463,29.3,3478.0,34528.16,6215.0,2.396,3.802,0,Kepler
2.403640701,1.24,1.4012,74.9,1489.0,1164.85,5881.0,1.171,4.315,1,Kepler
21.37831102,97.23,21.7174,80571.0,1062.0,300.32,4905.0,3.484,3.3,0,Kepler
0.3643225,6.9527391,0.2120684,38216.7895418,1086.4738962,329.3048956,3473.0,0.347331,4.87657,0,TESS
2.347479696,60.5,26.25,81996.0,1502.0,1207.51,5891.0,1.138,4.305,0,Kepler
10.14873521,71.11,5.603,116120.0,1045.0,281.19,6366.0,1.296,4.239,0,Kepler
1.27228771,0.63,2.099,82.9,1275.0,624.11,5044.0,0.686,4.64,0,Kepler
12.4246697,168.91,44.07,424.0,1099.0,344.8,6550.0,1.59,4.094,0,Kepler
30.2111162,4.44,4.202,92.6,1033.0,269.29,5132.0,4.732,3.321,0,Kepler
0.64585177,51.1,1.97644,308500.0,1234.0,543.24,4399.0,0.463,4.788,0,Kepler
1.928420823,79.4,3.8253,191240.0,1882.0,2960.96,6615.0,1.326,4.257,0,Kepler
25.9528725,1.53,12.434,164.1,697.0,55.82,6370.0,1.106,4.41,0,Kepler
13.2341261,7.3853255,2.3705157,18389.5092472,510.9593066,16.1089138,5025.0,0.548929,4.88331,1,TESS
1.262742487,134.45,1.7433,15911.0,2548.0,9925.41,5273.0,3.15,3.621,0,Kepler
8.041347775,1.29,2.6332,591.0,507.0,15.59,3980.0,0.54,4.722,1,Kepler
0.75509861,60.74,2.6423,60334.0,2359.0,7285.15,6038.0,1.213,4.206,0,Kepler
6.08003714,1.07,1.308,184.0,808.0,100.72,4991.0,0.804,4.513,1,Kepler
3.690317047,20.23,1.3784,465.5,1280.0,634.09,6120.0,1.054,4.395,0,Kepler
3.6972959,1.07,21.335,19.7,1571.0,1438.97,6313.0,1.594,4.12,0,Kepler
0.6047392,1.8625587,1.0403847,1027.6833479,1222.5973095,528.0253155,4046.0,0.580337,4.60963,1,TESS
271.938639,3.5295923,11.1292466,483.1688883,268.5690786,1.2295467,5490.04,1.5819,4.02198,1,TESS
58.873429,76.18,17.487,226470.0,679.0,50.35,7078.0,1.568,4.192,0,Kepler
1.06995136,0.9,1.322,54.8,1991.0,3730.45,5869.0,1.221,4.274,0,Kepler
17.745456135,116.14,4.0678,80258.0,1106.0,353.47,6337.0,2.216,3.826,0,Kepler
1.17033848,0.98,11.56,17.3,3272.0,27090.0,8027.0,2.314,3.997,0,Kepler
0.938905082,205.64,5.00453,358890.0,4281.0,79148.54,8615.0,3.003,3.784,0,Kepler
2.03746414,1.12,2.895,138.8,1474.0,1118.26,6117.0,0.947,4.496,0,Kepler
0.608074963,1.15,0.879,117.5,2362.0,7350.47,6309.0,1.044,4.441,0,Kepler
7.62635494,1.21,2.4168,296.1,703.0,57.89,4955.0,0.721,4.61,1,Kepler
2.7299049,1.3513606,0.8257288,7427.7249664,362.1910146,4.0669768,2887.0,0.155498,5.15917,1,TESS
328.240201,10.99,12.2726,13889.0,224.0,0.59,5234.0,0.854,4.542,1,Kepler
8.30792,43.1068,3.228,8350.0,1924.0,2276.25,9081.0,3.05,3.83,0,TESS
30.5528701,63.57,5.3367,63521.0,685.0,51.9,6441.0,1.165,4.367,0,Kepler
8.61742738,1.01,2.713,154.9,733.0,68.28,5009.0,0.84,4.491,1,Kepler
30.1837021,3.65,5.879,974.9,634.0,38.2,5733.0,1.183,4.281,1,Kepler
342.315407,3.15,12.476,719.7,304.0,2.03,6425.0,1.164,4.373,0,Kepler
5.358776,1.4454154,1.3697764,2708.4393715,403.7401541,6.2795537,3562.0,0.275953,4.97389,1,TESS
8.34410791,1.75,1.606,255.2,993.0,229.93,6321.0,1.058,4.434,0,Kepler
4.118775582,4.48,3.76,2647.7,1067.0,306.75,5944.0,0.802,4.579,0,Kepler
18.8500438,3.09094,3.407,2610.0,435.0,5.95531,3960.0,0.63,4.62853,1,TESS
22.735911,5.07,42.435,2311.0,643.0,40.32,5780.0,1.0,4.438,0,Kepler
11.5509742,11.0252,3.571,10842.0,763.0,56.355,5625.0,1.06,4.49092,1,TESS
14.48584765,2.88,3.1365,457.1,784.0,89.16,5784.0,1.085,4.352,1,Kepler
0.562273947,0.73,3.1572,67.0,2083.0,4412.19,5632.0,0.847,4.45,0,Kepler
6.64754478,1.72,1.961,289.3,999.0,235.89,6046.0,1.007,4.478,1,Kepler
1.953285321,151.56,1.67598,1520.3,2927.0,17363.68,6450.0,3.928,3.501,0,Kepler
8.487871809,46.24,4.19829,118810.0,798.0,96.0,5553.0,0.855,4.558,0,Kepler
7.381980206,3.42,3.1152,1433.8,876.0,138.88,5559.0,0.914,4.47,1,Kepler
3.4715644,2.65245,2.13,1050.0,1163.0,304.054,5144.5,0.77,4.6,1,TESS
1.311842968,1.43,1.7876,245.1,1562.0,1410.6,5569.0,0.927,4.474,1,Kepler
10.1197017,9.15067,2.129,2570.0,674.0,34.3345,5656.0,1.75,3.95,0,TESS
4.301031137,93.01,5.65214,204150.0,1454.0,1056.61,6386.0,1.548,4.208,0,Kepler
11.11620211,8.96,4.211,4843.9,853.0,125.21,6122.0,0.996,4.471,0,Kepler
15.5077855,2.43432,4.565,513.0,853.0,88.0718,6122.0,1.17,4.30881,1,TESS
7.63846084,1.12,3.957,71.7,1089.0,333.3,6119.0,1.299,4.274,1,Kepler
2.6667526,3.01006,2.594,190.0,1630.0,1172.14,6173.0,2.18,3.83,0,TESS
9.6141636,3.2264735,3.4271882,933.6532689,749.8978043,74.7359105,5477.0,0.840608,4.5707,1,TESS
