orbital_period,planet_radius,transit_duration,transit_depth,equilibrium_temp,insolation_flux,stellar_teff,stellar_radius,stellar_logg,survey,original_index
4.7383479,4.7507,1.935,1843.0,1285.0,453.403,5109.0,0.89,4.48,TESS,14594
7.809463,14.0451,4.133,11239.0,1065.0,214.334,5816.0,1.33,4.32,TESS,14595
0.8515408,16.072,0.648,51018.0,689.0,37.4851,3254.0,0.54,4.7,TESS,14596
731.3548427,15.334,3.429,19143.0,102.0,0.0186537,5794.0,1.12,4.36,TESS,14597
14.7478214,7.68311,2.355,6095.0,559.0,16.3125,5167.0,0.96,4.41,TESS,14598
5.389491,14.3807,2.0,49190.0,505.0,10.8749,3493.0,0.67,4.6,TESS,14599
1484.1934287,8.94439,3.05,13469.0,61.0,0.002443,5602.0,0.8,4.63,TESS,14600
7.4476397,2.1911,2.266,1021.0,664.0,32.4591,4526.0,0.73,4.56,TESS,14601
5.332805,2.92256,2.142,1795.0,764.0,56.7571,4189.0,0.7,4.57,TESS,14603
5.4736892,18.8155,2.699,14590.0,1069.0,217.531,6229.4,1.5,4.17,TESS,14604
2.8656356,11.1837,3.523,5530.0,2478.0,6267.38,8849.0,1.56,4.4,TESS,14605
20.8359197,7.56184,3.321,2451.0,704.0,40.967,6838.0,1.71,4.14,TESS,14606
4.2380294,6.48085,3.699,4699.0,1430.0,695.384,6030.0,0.99,4.5,TESS,14607
5.7180689,9.5585,5.215,2864.0,1508.0,860.489,6219.0,1.83,3.99,TESS,14608
2.3645949,14.3865,2.442,5263.0,2067.0,3031.27,7743.0,2.02,4.09,TESS,14609
4.5127799,10.6956,3.11,7453.0,1174.0,316.305,5643.0,1.25,4.25,TESS,14611
5.8991458,1.10037,4.815,275.0,1282.0,449.719,5419.4,0.76,4.65,TESS,14612
15.5523703,3.54892,5.554,723.0,1509.0,861.828,5759.0,1.18,4.31,TESS,14614
5.6177467,5.60938,2.307,670.0,1089.0,233.759,6315.0,2.48,3.74,TESS,14615
8.5473,10.3970349,3.5451032,2857.1912379,1331.5426262,742.9187125,6619.0,1.89911,4.02,TESS,14618
6.1079575,19.1369245,5.1261164,14668.3220679,1222.2403125,527.4088544,5681.0,1.56062,4.0558,TESS,14619
6.9153868,15.9616,6.156,5765.0,1965.0,2475.48,6649.3,2.05,4.37,TESS,14621
3.2706204,13.5836554,4.0101943,7558.7070106,1550.7890331,1366.8847119,5933.0,1.53146,4.31,TESS,14623
3.6342494,4.36152,3.683,380.0,1556.0,973.329,5829.0,2.31,3.73,TESS,14624
2.6141047,3.60255,2.639,695.0,1475.0,787.265,5650.0,1.46,4.11,TESS,14625
10.1298877,3.76774,4.796,634.0,1223.0,371.461,6802.0,1.9,4.05,TESS,14626
12.9623248,5.94559,3.564,2427.0,804.0,69.6232,5996.0,1.39,4.2,TESS,14627
12.5383316,3.44886,3.084,846.0,777.0,60.8025,6018.0,1.23,4.3,TESS,14628
9.5327064,2.39108,2.55,1177.0,605.0,22.3356,4504.0,0.72,4.58,TESS,14629
733.3796728,6.17234,4.101,2996.0,628.0,25.9335,5878.0,1.22,4.29,TESS,14630
4.0947485,17.3607607,5.1910541,5981.4894009,1776.737668,2355.1265087,5983.0,2.1987801,4.27,TESS,14633
2.4053036,19.9376761,3.3515613,11063.0791519,1763.1481335,2283.8953939,5476.0,1.84636,3.88771,TESS,14634
3.9854465,16.4220671,4.5181131,8800.6144816,1518.7645545,1257.4270919,5904.0,1.71105,4.0,TESS,14635
0.8778729,6.173706,1.008516,1704.0444879,2403.1290748,7881.8722822,6210.0,1.46319,4.18301,TESS,14636
7.5837846,10.7098887,2.0598226,3059.0689425,1363.7968578,817.5602045,6457.0,1.89487,4.0,TESS,14637
4.9486116,10.6945832,1.3297363,6987.092161,981.3368862,219.1762514,5524.0,0.912363,4.5045,TESS,14638
17.4368079,18.6840757,4.3786259,15418.7232538,901.0603895,155.7889305,6332.0,1.47515,4.19731,TESS,14639
5.9337178,19.9345,1.089,36149.0,385.0,3.66917,3322.0,0.53,4.71,TESS,14640
10.9799801,8.3173,3.39,4626.0,812.0,72.3255,5754.2,1.34,4.2,TESS,14642
11.5379235,3.827,3.661,1405.0,859.0,90.3933,5835.0,1.01,4.45,TESS,14643
3.6462287,14.2198,3.662,6153.0,1443.0,721.653,5707.0,1.84,3.92,TESS,14644
8.1618477,11.849,2.17,4647.0,976.0,150.654,7238.0,1.59,4.25,TESS,14645
13.0953097,8.3339,1.925,3028.0,599.0,21.487,6103.0,1.54,4.13,TESS,14646
3.3047459,4.70927,3.735,1724.0,1851.0,1949.35,6636.0,1.3,4.35,TESS,14647
19.3111424,9.91342,3.92,18500.0,653.0,30.3232,5850.0,0.92,4.54,TESS,14648
729.9391752,15.2287,1.515,10806.0,456.0,7.21802,5136.9,0.77,4.61,TESS,14649
2.7543175,2.11364,1.471,1368.0,686.0,36.9545,3573.0,0.54,4.7,TESS,14650
3.4732477,13.0505,2.541,6428.0,1540.0,935.315,7081.0,1.63,4.21,TESS,14651
10.9600975,9.91407,6.171,4111.0,1067.0,215.895,5586.7,2.04,3.82,TESS,14653
4.9156665,5.59825,2.561,2218.0,1044.0,197.609,5656.0,1.2,4.28,TESS,14654
19.6500878,14.4539,2.277,2605.0,788.0,64.2887,8968.0,2.85,3.88,TESS,14655
7.447404,13.1669,1.479,6142.0,894.0,106.276,7936.0,1.7,4.26,TESS,14656
3.6850751,10.2036,1.859,4456.0,1066.0,214.472,5860.0,1.57,4.07,TESS,14657
5.0953453,12.0431,5.025,5956.0,1571.0,1011.51,6269.0,2.34,3.79,TESS,14659
17.0116833,8.55494,3.129,9188.0,616.0,23.9943,5668.0,0.91,4.53,TESS,14660
1.7988855,13.2509,1.415,38230.0,734.0,48.1876,3458.0,0.62,4.63,TESS,14661
3.0589547,17.6594,3.696,12864.0,1855.0,1967.9,6821.0,1.78,4.11,TESS,14662
4.7192771,9.68968,1.594,2856.0,1327.0,515.984,5990.0,1.42,4.00966,TESS,14663
7.0911739,14.5208,5.635,8187.0,1741.0,1526.19,5924.0,1.37,4.2,TESS,14664
9.5098954,16.5009,1.448,6596.0,743.0,50.8044,5478.0,1.14,4.31,TESS,14665
8.4325164,9.45527,1.731,8796.0,630.0,26.3135,5300.0,0.98,4.41,TESS,14666
2.67581,15.7041,2.288,9116.0,1437.0,709.373,6171.0,1.66,4.07,TESS,14667
7.5138657,3.23033,2.121,1104.0,711.0,42.4479,5139.0,0.89,4.48,TESS,14668
26.1622122,10.1227,3.631,6329.0,721.0,44.9857,6139.0,1.14,4.39,TESS,14669
0.9097915,6.92737,1.044,3698.0,1599.0,1085.74,5822.0,1.09,4.39,TESS,14670
10.8089555,11.7906,2.71,6392.0,871.0,95.8499,6876.0,1.49,4.27,TESS,14671
2.2059167,1.0369208,0.9395169,2594.7383621,449.4361398,9.6425737,3087.0,0.202097,5.07767,TESS,14672
3.8030207,4.18884,2.537,2103.0,1075.0,221.979,5035.0,1.01,4.35,TESS,14674
32.5444769,11.9952,1.661,101822.0,167.0,0.130568,3230.0,0.38,4.84,TESS,14675
1.5840089,5.90757,1.134,1137.0,1156.0,296.761,5188.0,1.72,3.91,TESS,14676
5.015806,14.6529,5.154,4470.0,1955.0,2429.4,7155.0,2.37,3.89,TESS,14677
3.917482,13.4773,2.619,8397.0,1324.0,511.088,6466.0,1.54,4.18,TESS,14678
12.2981251,9.70951,3.98,14968.0,871.0,95.5652,5614.0,0.87,4.55,TESS,14679
2.5354002,15.299,1.744,11001.0,1336.0,529.415,5526.0,1.34,4.17,TESS,14680
11.1860909,10.3662,5.989,4416.0,1208.0,353.841,6520.0,1.69,4.11,TESS,14681
7.3144752,13.336,1.481,19146.0,571.0,17.6496,5137.0,0.99,4.39,TESS,14682
12.9414603,10.6791,3.75,13164.0,771.0,58.6863,5832.0,1.01,4.45,TESS,14683
3.1651539,14.2867,3.416,8746.0,1647.0,1222.01,6396.0,1.57,4.15,TESS,14685
6.5568726,12.6672,2.755,8511.0,991.0,160.545,6139.0,1.36,4.23,TESS,14686
2.3207203,14.0426,1.797,12787.0,950.0,135.481,4390.0,1.2,4.12,TESS,14687
2.5001306,17.7461,1.61,16650.0,1361.0,570.926,6158.0,1.42,4.2,TESS,14688
25.0709977,11.9941,2.379,12286.0,532.0,13.367,5624.0,0.94,4.49,TESS,14689
3.5911377,11.6235,1.623,13850.0,1027.0,184.928,6094.0,0.99,4.5,TESS,14690
1.1235117,12.5587,1.039,48991.0,796.0,66.6916,3505.0,0.58,4.67,TESS,14691
4.315664,8.30372,6.135,3530.0,2032.0,2834.56,6707.0,1.56,4.2,TESS,14692
35.7890963,9.2051754,8.6915413,2255.7900517,796.2998086,95.0227177,6218.9,1.90288,3.96,TESS,14693
1.6930171,16.2172,2.759,10940.0,1882.0,2086.88,6010.0,1.64,4.05,TESS,14694
3.8647617,13.7097,4.038,7591.0,1660.0,1263.12,6119.0,1.83,3.98,TESS,14696
4.2807848,2.8386,2.073,2031.0,778.0,60.9199,4354.0,0.69,4.59,TESS,14697
37.8575614,7.35774,7.424,5180.0,664.0,32.4592,5980.0,1.17,4.34,TESS,14698
3.1791661,12.9563,2.844,16245.0,1636.0,1190.1,6452.0,1.16,4.43,TESS,14699
10.3031578,11.0446,3.44,3072.0,946.0,132.955,6387.0,2.01,3.94,TESS,14700
5.4863844,14.247,4.339,8862.0,1442.0,719.754,6498.0,1.61,4.15,TESS,14701
1.2864856,14.0003,1.328,104433.0,728.0,46.706,3172.0,0.45,4.79,TESS,14702
4.8934688,15.84,3.157,9659.0,1557.0,975.759,6332.0,1.56,4.15,TESS,14703
4.3664669,9.52505,2.004,26747.0,592.0,20.3906,3598.0,0.59,4.66,TESS,14705
7.7103227,8.52513,4.406,6083.0,1253.0,410.215,6617.0,1.2,4.42,TESS,14709
3.4714821,13.2477,3.245,9502.0,1585.0,1049.57,6604.0,1.41,4.28,TESS,14710
5.8778295,11.2784,3.392,1326.0,1174.0,316.166,5965.0,3.34,3.43,TESS,14711
6.5479496,2.28629,2.331,988.0,878.0,98.978,4853.5,0.73,4.61,TESS,14712
23.136755,9.05398,7.179,2514.0,1102.0,245.088,7723.0,2.04,4.08,TESS,14713
8.6243051,16.2074,5.584,9216.0,2076.0,3083.68,7944.0,1.47,4.39,TESS,14714
3.5171227,14.6605,2.327,4327.0,1343.0,541.267,6386.0,2.16,3.88,TESS,14715
4.140097,16.9028,2.896,40878.0,1056.0,206.767,5359.0,0.82,4.57,TESS,14717
8.0136668,11.825,4.056,7657.0,1036.0,191.471,5831.0,1.4,4.17,TESS,14718
16.9356875,3.59731,3.256,2618.0,633.0,26.8131,4758.0,0.71,4.62,TESS,14720
1.9647786,15.9566,1.586,60692.0,696.0,39.1755,3314.0,0.64,4.62,TESS,14721
3.3421583,16.3017,1.284,14573.0,944.0,132.245,6022.0,1.46,4.15,TESS,14722
4.8332515,14.6312,4.323,5964.0,1528.0,907.188,6431.0,2.11,3.9,TESS,14723
42.7305626,4.03815,5.591,2711.0,499.0,10.2931,5247.0,0.83,4.56,TESS,14724
17.7505864,4.72963,5.578,1395.0,999.0,165.508,6967.0,1.38,4.34,TESS,14725
3.9963956,3.52475,3.878,635.0,1451.0,736.757,5684.0,1.52,4.08,TESS,14726
20.86399,3.8434,5.624,1040.0,821.0,75.5957,6153.0,1.2,4.35,TESS,14727
5.9867942,10.5818,0.904,1170.0,1040.0,194.213,6336.4,1.37,4.26,TESS,14728
20.3292125,14.2065,6.584,10524.0,994.0,162.179,6500.6,1.37,4.32,TESS,14730
30.5055627,5.65993,6.967,1773.0,1074.0,221.595,6500.6,1.37,4.32,TESS,14731
8.9965133,4.26079,2.842,988.0,991.0,160.463,6500.6,1.37,4.32,TESS,14732
3.8388774,1.94873,2.391,350.0,1222.0,370.484,5745.0,1.01,4.44,TESS,14734
6.8672313,2.31017,2.858,732.0,928.0,123.542,5564.0,0.91,4.51,TESS,14735
12.9587054,2.49711,3.598,1007.0,780.0,61.6019,5564.0,0.91,4.51,TESS,14736
4.0610981,2.57627,1.964,558.0,1165.0,306.57,6193.0,1.16,4.38,TESS,14737
7.3120981,3.45268,1.428,1655.0,771.0,58.7812,5159.0,0.8,4.57,TESS,14738
2.9852193,17.0487122,3.7760499,12776.05708,1593.8024312,1524.9617185,6116.0,1.48347,4.15621,TESS,14740
10.5789534,3.0009044,2.8444195,1530.5878174,663.5380216,45.8125278,5164.0,0.765045,4.61221,TESS,14741
0.2939493,0.9372852,0.5422359,746.4231884,1113.594144,363.4366793,3359.0,0.33188,4.89202,TESS,14742
735.797917,2.7674128,5.9484218,479.47449,229.2824174,0.6531366,5972.63,1.24541,4.28725,TESS,14743
718.652003,3.447372,14.6548943,479.4666113,245.2512392,0.8549995,6002.0,1.3949,4.1943,TESS,14744
731.9966539,10.6774533,2.892543,16102.9689949,451.7617145,9.8437073,4722.0,0.756773,4.55866,TESS,14745
19.7468103,2.6201221,7.1658967,276.3656087,853.059369,125.152068,6439.2,1.4073499,4.25521,TESS,14747
22.6957088,2.2731788,5.3266755,309.0178416,735.4942881,69.1573302,5988.0,1.2555,4.28183,TESS,14748
5.4496736,8.32098,0.203,917.0,334.0,2.08998,6760.0,1.57,4.21,TESS,14749
3.4268387,2.12571,1.288,844.0,867.0,94.0962,4794.0,0.77,4.55,TESS,14750
2.3170053,4.4811227,1.122279,1719.0971731,1330.0450754,739.5821823,5542.0,1.0432,4.438,TESS,14751
4.3816966,10.8739335,5.601621,2801.3182472,1750.8881304,2221.0308758,6875.0,1.99491,4.01141,TESS,14753
4.243624,5.7584838,3.8869543,2634.0168857,1046.3362951,283.2736399,5372.0,1.0,4.438,TESS,14755
3.8568001,12.9539382,2.858704,23589.8587425,957.5698373,198.7022717,5009.0,0.849464,4.49886,TESS,14756
2.7086444,13.966554,2.1554708,25164.5811952,1052.3262047,289.816123,4848.0,0.851167,4.47567,TESS,14757
10.7715898,4.1568836,4.2203793,947.4340655,901.9156818,156.3812767,6055.0,1.1335599,4.38226,TESS,14758
3.4414188,12.4943419,3.0026348,7380.9342568,1468.8442425,1100.0792751,5965.0,1.43051,4.16451,TESS,14760
4.9594992,4.6274347,1.2463603,2778.737264,882.7883176,143.5315288,4900.0,0.881258,4.45095,TESS,14761
4.1287427,12.0296829,2.7601938,12670.8512175,1105.3056703,352.7366563,5377.0,1.06754,4.34978,TESS,14762
761.7092276,2.5578976,7.6296016,545.0105734,200.1058511,0.378931,5599.17,1.06775,4.37676,TESS,14764
904.5347981,2.7306626,22.1692458,603.0604952,238.0808322,0.7593093,5599.17,1.06775,4.37676,TESS,14765
3.9759251,13.4485221,2.4026632,31337.4687251,859.627962,129.0515238,4693.0,0.769415,4.54081,TESS,14767
5.322002,3.84201,3.193,955.0,976.0,150.91,4716.0,0.75,4.56,TESS,14769
15.5177539,9.4825825,1.2572404,3717.3165127,942.3827039,186.3932704,6314.93,1.49694,4.18108,TESS,14771
10.018102,12.3167818,2.6562286,1791.2124346,1313.4180191,703.2874741,6697.0,2.0266299,4.21,TESS,14772
2.1874712,3.3333783,6.154356,768.888544,959.6369543,200.423599,4454.0,0.698505,4.59483,TESS,14773
49.6178223,2.4730956,14.0758927,88.0818849,744.9095545,72.767119,5494.7,2.46205,3.63775,TESS,14774
6.8275101,5.0896772,3.2903924,1559.4770206,960.7741393,201.3753096,5780.0,1.0,4.438,TESS,14775
8.4457042,21.1100738,1.6861879,3848.7179165,1642.5854822,1720.4138176,6392.0,2.8927801,3.5,TESS,14776
7.5757446,12.6097244,1.8699103,3661.6696028,1513.1615068,1238.973852,8044.0,1.89254,4.17155,TESS,14777
3.8347282,5.6648123,3.4951108,1112.3388758,1509.4265104,1226.7862371,6088.34,1.58202,4.09655,TESS,14778
4.2290856,1.915198,1.8943522,2605.430842,440.4658878,8.895495,3264.0,0.320782,4.90343,TESS,14779
2.3477336,1.0903541,1.8624266,182.9434914,977.1934094,215.4979378,4799.0,0.678033,4.66766,TESS,14780
2.067123,1.5139896,1.9263234,394.2384169,1127.3682012,381.7544649,5113.3,0.758633,4.77,TESS,14782
1.8987896,2.2042465,1.926234,98.2034719,2218.9811995,5729.7476128,6016.28,2.17401,3.81004,TESS,14784
2.1538049,0.8814471,1.6541007,137.9312313,1088.3628347,331.6009868,4944.24,0.757603,4.58767,TESS,14785
2.8618782,3.9033641,2.2839791,2450.9899956,982.3534679,220.0858555,4743.0,0.793587,4.51969,TESS,14787
4.718569,1.0102426,1.1450785,1734.8673947,374.6080294,4.6540316,3190.0,0.226654,5.01971,TESS,14788
0.4707476,1.852907,0.5009607,5060.8335277,816.5461157,105.0615662,3254.0,0.219973,5.0301,TESS,14789
2.9532145,10.2396383,3.9795532,3110.6890792,1674.1745752,1856.624045,5483.2,1.68056,4.3,TESS,14790
4.6086414,17.9837961,3.5610971,27081.6985753,1121.0482082,373.2657632,5693.0,1.08355,4.37269,TESS,14794
3.9613114,9.2319785,2.5843337,15578.1136873,913.6734375,164.6967384,5221.0,0.741696,4.64701,TESS,14795
3.4852362,12.6093335,3.0318968,14856.89726,1202.4572246,494.0825841,5728.0,1.02553,4.42477,TESS,14796
42.8614655,4.13549,7.635,908.0,619.0,24.431,5703.4,1.61,4.04,TESS,14797
15.3471548,2.53444,3.703,946.0,733.0,48.0518,5791.0,0.92,4.53,TESS,14799
24.9636551,4.53167,5.444,461.0,768.0,58.006,6388.0,2.61,3.71291,TESS,14800
7.8374554,2.26966,4.754,188.0,1295.0,467.43,6289.7,1.86,3.99,TESS,14801
3.8638303,1.80822,2.992,109.0,1479.0,795.693,6289.7,1.86,3.99,TESS,14802
4.3934744,10.511208,3.0547623,11541.7099365,1034.6449679,270.8235342,5349.0,0.977886,4.4,TESS,14804
1.631858,11.400179,1.8201336,17812.0219789,1199.4351627,489.1342881,4778.0,0.805143,4.51281,TESS,14805
1.3003394,12.0407,1.341,38320.0,880.0,99.5651,3658.0,0.58,4.67,TESS,14806
3.2529571,15.5894,4.813,6055.0,2067.0,3031.39,6623.0,2.21,3.89,TESS,14807
4.6068687,12.7334,3.286,15647.0,1229.0,379.623,5917.0,1.08,4.4,TESS,14808
3.3357969,11.1895,1.39,5024.0,1163.0,304.514,6517.0,1.5,4.21,TESS,14809
2.9879341,11.6667,2.501,14088.0,1202.0,346.683,5315.0,0.96,4.43,TESS,14810
2.8475582,16.2689,2.979,12974.0,1795.0,1724.51,6372.0,1.36,4.28,TESS,14811
3.6234424,9.13018,4.383,3332.0,1680.0,1323.23,5815.0,1.95,3.88,TESS,14812
4.6588405,10.0709,1.429,12845.0,688.0,37.2212,4768.0,0.83,4.49,TESS,14813
3.3505941,11.4279,3.542,8973.0,1445.0,723.955,5579.0,1.35,4.17,TESS,14815
8.1678648,10.7664,4.797,4097.0,1157.0,297.977,5859.0,1.74,3.98,TESS,14817
5.9097139,18.7334,5.732,8420.0,1590.0,1061.42,6508.0,2.14,3.9,TESS,14818
0.8674623,12.8076,1.457,5547.0,2131.0,3424.09,6470.0,1.72,4.09,TESS,14819
5.2452852,11.9863,5.117,5568.0,1478.0,793.304,5928.0,1.93,3.9,TESS,14820
1.20306,12.8325,1.028,14933.0,1043.0,196.591,4204.0,0.97,4.29,TESS,14821
4.5932835,11.9834,3.185,7417.0,1261.0,420.855,5988.0,1.41,4.18,TESS,14823
8.6121286,12.0872,4.155,4777.0,1390.0,620.245,7929.0,1.89,4.16,TESS,14824
2.9419791,15.3905,3.363,14460.0,1928.0,2295.26,7277.0,1.42,4.35,TESS,14827
11.3648628,9.30846,4.025,4113.0,959.0,140.925,6128.0,1.51,4.15,TESS,14828
1.0169814,12.1981,2.353,7976.0,2153.0,3568.91,5616.0,1.43,4.12,TESS,14829
1.9943104,17.6537,3.316,10353.0,2346.0,5032.19,7247.0,1.69,4.19,TESS,14830
5.7585993,11.2259,2.737,13636.0,859.0,90.7886,5090.0,0.99,4.38,TESS,14831
4.9354155,16.6116,4.672,12554.0,1560.0,985.669,6500.0,1.63,4.14,TESS,14832
3.5193417,14.4544,5.025,6522.0,2308.0,4716.78,5620.0,1.51,4.08,TESS,14833
12.6136992,2.58082,2.533,2172.0,440.0,6.2521,3719.0,0.56,4.69,TESS,14834
1.318678,10.1378,1.758,11891.0,1671.0,1295.34,5764.0,0.99,4.46,TESS,14835
2.1503007,14.1253056,1.9774726,9260.8973045,1501.6517354,1201.7050633,5430.0,1.23206,4.41381,TESS,14836
5.2820398,9.84673,2.762,12532.0,977.0,151.287,5415.0,1.05,4.37,TESS,14837
4.3430254,13.5998,4.425,11142.0,1902.0,2176.55,6594.0,1.47,4.25,TESS,14838
5.1778752,11.9282,1.718,29835.0,498.0,10.2294,3599.0,0.66,4.6,TESS,14839
2.4519381,17.3192,2.834,11446.0,1869.0,2027.97,7085.0,1.67,4.19,TESS,14840
2.7967251,19.3726,1.626,5786.0,1445.0,724.258,7566.0,2.61,3.85,TESS,14842
2.2104947,13.6352,2.925,7893.0,1544.0,944.765,5421.0,1.58,4.01,TESS,14843
2.3519086,18.0511,1.43,16808.0,1146.0,287.189,6026.0,1.37,4.22,TESS,14844
5.6858804,13.193,4.185,10855.0,1162.0,303.245,5492.0,1.41,4.12,TESS,14846
14.6768874,9.65258,2.617,15152.0,539.0,14.0749,5230.0,0.77,4.62,TESS,14848
6.8552506,11.7073,3.525,4540.0,1238.0,390.089,6847.0,1.96,4.02,TESS,14849
3.940549,7.73812,3.78,3700.0,1359.0,566.891,5493.0,1.5,4.07,TESS,14850
3.272056,10.5823,3.3,7709.0,1448.0,729.82,5668.0,1.39,4.15,TESS,14851
4.5833112,9.62957,2.275,4988.0,1062.0,211.784,5853.0,1.39,4.18,TESS,14852
1.9519092,10.4769,1.056,31413.0,633.0,26.7043,3498.0,0.55,4.69,TESS,14854
3.3615701,16.5271,4.502,6992.0,1797.0,1734.68,6258.0,1.9,3.97,TESS,14855
3.9718475,8.29625,1.09,5487.0,814.0,73.227,6064.0,1.12,4.39,TESS,14856
1.3504913,8.65039,1.586,9835.0,1295.0,467.938,4858.0,0.82,4.51,TESS,14857
11.3298459,3.4134506,4.4750093,821.128478,807.9481883,100.7059307,5624.0,1.057,4.39124,TESS,14858
13.4570562,10.2486,4.073,11282.0,802.0,68.9842,5771.0,1.06,4.3,TESS,14859
2.7638775,11.9271,1.559,7451.0,1240.0,392.882,6155.0,1.35,4.25,TESS,14860
1.7278017,17.158,2.771,17825.0,1991.0,2610.88,6460.0,1.38,4.27,TESS,14861
6.0368213,13.3128,1.984,108361.0,444.0,6.47065,3445.0,0.41,4.82,TESS,14862
3.1539313,15.5528,4.023,14772.0,1861.0,1995.19,6610.0,1.7,4.12,TESS,14863
16.2501976,8.04744,7.487,2930.0,1075.0,221.883,6177.0,1.58,4.12,TESS,14864
2.7142282,17.7291,3.44,23021.0,1640.0,1203.77,6063.0,1.15,4.37,TESS,14865
2.9588636,16.201,3.438,8605.0,1699.0,1385.73,6405.0,1.74,4.07,TESS,14866
24.092358,12.4646,3.907,14405.0,532.0,13.3603,5388.0,1.06,4.36,TESS,14867
4.2221583,7.93123,2.921,7098.0,1166.0,307.857,5589.8,1.02,4.42,TESS,14868
6.1030299,16.3974,3.689,13335.0,1156.0,296.944,6057.0,1.41,4.2,TESS,14870
18.8224069,12.5063,1.76,13388.0,441.0,6.33598,5661.0,1.1,4.36,TESS,14871
7.9605908,5.94344,3.236,6040.0,807.0,70.4881,5081.5,0.85,4.51,TESS,14872
6.5516113,7.01051,0.786,6717.0,454.0,7.09349,4841.8,0.73,4.6,TESS,14873
7.3099457,12.4526,6.439,4484.0,1528.0,906.064,6391.0,2.38,3.79,TESS,14874
2.1250402,12.6314,2.897,8318.0,1558.0,979.454,5355.0,1.51,4.05,TESS,14875
3.7871416,8.91723,3.257,6722.0,1312.0,491.943,5594.0,1.19,4.28,TESS,14876
22.3751134,12.8125,11.966,6829.0,1192.0,335.493,6477.7,1.47,4.24,TESS,14878
0.664786,5.36785,0.66,1215.0,1618.0,1137.76,6333.0,1.35,4.28,TESS,14879
4.1518071,10.2109,2.653,1556.0,1377.0,596.999,6702.0,2.71,3.72,TESS,14881
1.2245052,19.6011,1.091,24584.0,1162.0,302.765,4337.4,0.7,4.58,TESS,14882
3.3522572,10.9307,1.934,6919.0,1137.0,277.825,5951.0,1.39,4.19,TESS,14884
3.7724643,13.0104,2.099,8796.0,1137.0,277.764,6170.0,1.38,4.23,TESS,14885
1.040425,11.6289,0.979,9568.0,1448.0,729.867,4750.0,0.86,4.45,TESS,14886
6.6210878,9.48332,2.297,13071.0,714.0,43.2116,4790.0,0.79,4.53,TESS,14888
3.0449187,20.761,2.988,19894.0,1432.0,699.098,6026.0,1.36,4.22,TESS,14889
2.6855972,11.0734,1.744,31004.0,740.0,49.8683,3822.0,0.62,4.64,TESS,14890
15.7784931,18.2872401,3.3857406,6805.627558,1096.9941906,342.2459459,7447.0,1.6898,3.79,TESS,14891
11.3498282,12.2742,4.564,10625.0,936.0,127.543,6009.0,1.18,4.34,TESS,14892
1.1602698,18.336,0.489,18692.0,648.0,29.2942,3692.0,0.7,4.57,TESS,14893
12.6357243,13.1329,3.717,8255.0,809.0,71.1152,5951.0,1.41,4.17,TESS,14894
2.3557153,1.98374,1.866,740.0,1150.0,290.953,4851.0,0.72,4.62,TESS,14895
0.7941828,8.86489,0.905,2393.0,2149.0,3545.12,6397.0,1.55,4.16,TESS,14896
17.9217736,16.7867,4.309,44474.0,590.0,20.1338,5144.1,0.76,4.46,TESS,14897
10.9267866,13.7902,6.548,9304.0,1110.0,252.912,5792.8,1.46,4.3,TESS,14898
3.1998039,6.9761,1.816,3672.0,1037.0,192.578,5430.0,1.15,4.3,TESS,14899
10.1956949,7.45333,1.526,3293.0,603.0,22.0861,5791.0,1.21,4.29,TESS,14900
8.5467163,6.73372,3.813,2387.0,966.0,144.761,5557.6,1.58,4.03,TESS,14901
2.014214,2.55092,1.854,971.0,1261.0,419.804,5039.0,0.82,4.54,TESS,14903
2.7492112,10.486,1.866,26414.0,747.0,51.9039,3794.0,0.6,4.65,TESS,14905
2.8411187,5.54834,1.993,1915.0,1190.0,333.622,5517.0,1.19,4.27,TESS,14906
5.407469,12.0272,2.87,13091.0,963.0,143.073,5417.0,1.03,4.39,TESS,14907
16.4547455,4.11474,4.517,2186.0,776.0,60.353,5826.0,0.98,4.47,TESS,14908
6.4375108,2.10567,2.572,730.0,879.0,99.2729,5203.0,0.74,4.65,TESS,14909
3.4894537,11.1177,2.134,8533.0,1092.0,236.353,5415.7,1.19,4.4,TESS,14910
1.8778647,13.2226172,1.5178899,15157.0212857,1340.5757561,763.2845047,5100.0,0.927664,4.4,TESS,14912
57.1050077,5.93946,5.271,3388.0,530.0,13.1521,5816.0,0.97,4.49,TESS,14913
5.1392756,2.17365,2.426,862.0,706.0,41.3052,4014.0,0.71,4.53,TESS,14914
2.9944742,8.6826968,3.0998781,3499.7547124,1504.13344,1209.668769,5756.0,1.44085,4.13367,TESS,14920
19.8507621,8.778562,2.249,1766.0,673.1575152,48.5274864,9488.0,2.35947,4.07548,TESS,14921
8.9000334,15.1261771,1.8542477,22163.2825659,884.085476,144.377004,5854.0,1.0044,4.45956,TESS,14922
13.9285074,9.5784743,3.9986123,13364.3594607,627.1693637,36.5645594,5103.41,0.836141,4.52801,TESS,14923
5.3920955,18.2452387,4.2434029,15466.3588483,1226.2663506,534.3923671,5752.18,1.41933,4.14674,TESS,14924
5.4977872,14.0381026,4.9400249,6357.7268879,1424.9131835,974.2594349,6281.0,1.72746,4.05316,TESS,14925
3.8068712,8.6543461,2.2690911,17898.9103154,687.8151709,52.8941941,3913.0,0.647921,4.6113,TESS,14926
4.7443604,7.57257,1.139,9002.0,633.0,26.7153,5420.1,0.75,4.5,TESS,14927
